theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp,PRI_Score,PRI_Scale_1_5,fear_score,fear_intensity,fear_keywords,theme_fear_economic_job_loss,theme_fear_surveillance_control,theme_fear_social_isolation,theme_fear_safety_security,theme_fear_cultural_values,theme_fear_technology_dependence,theme_intensity,response_length,response_length_norm,fear_index,fear_category,persona_cluster
safety and security concerns,0.4283556992067069,It is important as some people are uncomfortable sharing specific information and need to be aware of the information being used,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,f5e6d17e-b3f2-4c86-b179-3c38408ef40e,728108ca,20250523_160029,0.7383333333333333,3.953333333333333,0.2,mild,['uncomfortable'],0.0,0.0,0.0,0.0,0.0,0.0,0.4283556992067069,128,0.14545454545454545,0.393554400894804,Moderate,1
safety and security concerns,0.4282187052195467,Two because increased human supervision is important,ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,462414f9-aa0b-4572-92b1-d52e25683c67,728108ca,20250523_160029,0.7533333333333334,4.013333333333334,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4282187052195467,52,0.05909090909090909,0.3278632396635763,Moderate,1
safety and security concerns,0.4282069301657881,"2 is better, and human supervision must be accepted on key issues",ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,f817a91a-8b6b-4f50-b15f-ee04638c3923,728108ca,20250523_160029,0.7129166666666666,3.8516666666666666,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4282069301657881,65,0.07386363636363637,0.32125246903601223,Moderate,1
safety and security concerns,0.4280339672413266,Yes I agree because financial transactions sensitive personal information which require utmost privacy and data security. Users should have informed consent.,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,62711271-8853-40e2-a967-6848d67d63c1,728108ca,20250523_160029,0.975,4.9,0.0,none,[],0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.4280339672413266,157,0.1784090909090909,0.38405449598743974,Moderate,1
safety and security concerns,0.4278845768672125,Job security,91fcb570-ec08-458e-af99-d9df0650384a,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",fce0af51-9cf7-4c53-bfa0-f04aeb271ac2,728108ca,20250523_160029,0.59375,3.375,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4278845768672125,12,0.013636363636363636,0.29126746711052137,Moderate,1
safety and security concerns,0.4275895679477409,There is a potential risk involved.,fc1af587-5ded-4cbb-920a-52bea75ac0d8,Please explain whether you agree or disagree and why.,c07647f4-a1ec-413b-a0ed-b9cb67b1f913,728108ca,20250523_160029,0.8491666666666667,4.3966666666666665,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4275895679477409,35,0.03977272727272727,0.3448464332397025,Moderate,1
safety and security concerns,0.4251807432435431,Scenario 2 because regulation is paramount,c3a096ad-6ca5-4365-97f8-c6e36071bc58,Think about your neighbor - do you think your neighbor would prefer Scenario 1 or 2 future and why?,7798ef57-8ffe-4565-b592-091775ff39e9,728108ca,20250523_160029,0.8995833333333334,4.598333333333334,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4251807432435431,42,0.04772727272727273,0.3547616912368112,Moderate,1
safety and security concerns,0.4245701441900958,Agree. People still have a concern for privacy of information and that would apply to this scenario.,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,8625c4e3-47a5-490a-85aa-d54398603abb,728108ca,20250523_160029,0.6941666666666666,3.7766666666666664,0.2,mild,['concern'],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.4245701441900958,100,0.11363636363636363,0.38002502737300803,Moderate,1
safety and security concerns,0.4245267984913657,Scenario 2 . Because we are all cautious with the risk if there's no human supervision process,cfa2af3e-2719-4b06-ac30-80acdf9a6840,Think about your neighbor - do you think your neighbor would prefer Scenario 1 or 2 future and why?,b76fee7a-06ff-418f-8e35-15e2a0ea462a,728108ca,20250523_160029,0.7408333333333335,3.963333333333334,0.1,mild,['cautious'],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4245267984913657,94,0.10681818181818181,0.35865920424503117,Moderate,1
safety and security concerns,0.423906007881192,Privacy is very important.,b665aaae-d02c-44f9-be26-70544d7beabe,Please explain whether you agree or disagree and why.,c051ba5b-d528-4e55-8b18-656a33a14ea8,728108ca,20250523_160029,0.69875,3.795,0.0,none,[],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.423906007881192,26,0.029545454545454545,0.31226694860702225,Moderate,1
safety and security concerns,0.4229762490666537,these things should be private,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,d6efabb8-5f73-425e-94c4-114f472713fd,728108ca,20250523_160029,0.5079166666666667,3.0316666666666667,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4229762490666537,30,0.03409090909090909,0.27418292386908577,Moderate,1
safety and security concerns,0.4218515865764691,"To transparently disclose the required information and manage the security of data

",52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,b3a90ba2-0f1a-483a-900b-1f4831c00e4d,728108ca,20250523_160029,0.7666666666666667,4.066666666666666,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4218515865764691,84,0.09545454545454546,0.3316194225093755,Moderate,1
safety and security concerns,0.4217912410002667,"This is very sensitive and private information, and transparency is important",52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,8ba7997e-3130-460a-bc5a-a45e4283444a,728108ca,20250523_160029,0.8504166666666667,4.401666666666667,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4217912410002667,77,0.0875,0.34754982973344,Moderate,1
safety and security concerns,0.4213858058513879,Scenario 2 as it assures human oversight ,cfa2af3e-2719-4b06-ac30-80acdf9a6840,Think about your neighbor - do you think your neighbor would prefer Scenario 1 or 2 future and why?,a104d65f-1ce6-42fa-9d1f-41eef909a7ab,728108ca,20250523_160029,0.8833333333333334,4.533333333333333,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4213858058513879,41,0.04659090909090909,0.34988007991631276,Moderate,1
safety and security concerns,0.420910950446754,Because I think it's not safe to share sensitive information.,9cc4f2fc-dee9-4196-b1c7-b437544668c8,Can you explain why you gave that trust score to your AI chatbot?,8f824d0b-3e4a-4c7a-a9a8-3d63c3ed4533,728108ca,20250523_160029,0.7366666666666666,3.9466666666666663,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.420910950446754,61,0.06931818181818182,0.3226295316938531,Moderate,1
safety and security concerns,0.4190124959912195,information which is user sensitive should be made aware to the user  ,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,d31a7f0a-2b6d-42d9-b729-cf4446c36a32,728108ca,20250523_160029,0.75375,4.015000000000001,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4190124959912195,70,0.07954545454545454,0.3263095438510333,Moderate,1
safety and security concerns,0.4188181648525901,Scenario 2 due to maintaining closer human supervision ,ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,607d3e8d-aceb-4096-9e93-8614f68f92cc,728108ca,20250523_160029,0.7058333333333334,3.8233333333333337,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4188181648525901,55,0.0625,0.3149439326077027,Moderate,1
safety and security concerns,0.4184395533296523,Such interactions need to be transparent and secure.,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,8f6f0197-057c-427c-9ddd-da6419f1619b,728108ca,20250523_160029,0.7833333333333333,4.133333333333333,0.0,none,[],0.0,0.0,0.125,0.0,0.0,0.0,0.4184395533296523,52,0.05909090909090909,0.32995157890761856,Moderate,1
safety and security concerns,0.4184165491059915,scenario 2.....this way people can discuss any potential issues they see with AI and may lead to a better  system,eb87f6c5-a2de-49f2-a1a5-5efd42cd19bf,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,1bc1d307-4def-4914-bc0f-5ce49ce2bc4a,728108ca,20250523_160029,0.7745833333333333,4.098333333333333,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4184165491059915,113,0.12840909090909092,0.3351241953999724,Moderate,1
safety and security concerns,0.4178701403970971,Because its important for privacy to know ,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,e474fee5-fdd1-4662-a26e-c0b389e28e3d,728108ca,20250523_160029,0.6387499999999999,3.5549999999999997,0.0,none,[],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.4178701403970971,42,0.04772727272727273,0.2996707834315661,Moderate,1
safety and security concerns,0.4170913339196025,"Complexity and Overload, Privacy Risks, Impact on AI Functionality, Competitive Disadvantage & User Experience.",52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,676f6ea8-353c-464d-b562-f733a0d7dd52,728108ca,20250523_160029,0.78625,4.145,0.0,none,[],0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.4170913339196025,111,0.12613636363636363,0.3367001699314774,Moderate,1
safety and security concerns,0.4163288192688389,"I meant agree, transparency and security",52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,63886dc7-abe7-4eb2-bcaf-04ad8f601c22,728108ca,20250523_160029,0.4416666666666666,2.7666666666666666,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4163288192688389,40,0.045454545454545456,0.25941031558632344,Moderate,1
safety and security concerns,0.4154318589513011,I think it will make social more safe,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,a61630ce-b6bf-44d6-bed6-d3f8c1b197e7,728108ca,20250523_160029,0.81875,4.275,0.0,none,[],0.0,0.0,0.125,0.0,0.0,0.0,0.4154318589513011,37,0.042045454545454546,0.3341272890350659,Moderate,1
safety and security concerns,0.4151717916015154,scenario 2 for limiting cpapabilities,cfa2af3e-2719-4b06-ac30-80acdf9a6840,Think about your neighbor - do you think your neighbor would prefer Scenario 1 or 2 future and why?,0c163693-0b07-46cc-90b9-ab8f6a6248fc,728108ca,20250523_160029,0.85125,4.404999999999999,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4151717916015154,37,0.042045454545454546,0.34052326209515166,Moderate,1
safety and security concerns,0.4138563397243626,I think they would prefer scenario 2 as it sounds more safe and they would prefer safety over efficiency in my opinion.,cfa2af3e-2719-4b06-ac30-80acdf9a6840,Think about your neighbor - do you think your neighbor would prefer Scenario 1 or 2 future and why?,31c4e983-c3db-4e97-be06-e077323dde94,728108ca,20250523_160029,0.8579166666666665,4.431666666666667,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4138563397243626,119,0.13522727272727272,0.35064859649580565,Moderate,1
safety and security concerns,0.4124530906816004,"it's ethical, it would be dangerous otherwise",52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,ce8c659f-196d-49ff-ac5e-5cb6e20fe764,728108ca,20250523_160029,0.8333333333333334,4.333333333333334,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4124530906816004,45,0.05113636363636364,0.3367615393029432,Moderate,1
safety and security concerns,0.411650632382891,"2, human oversight is important ",ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,99f4c06d-9d57-4841-99f5-c0fe6105452a,728108ca,20250523_160029,0.7304166666666666,3.9216666666666664,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.411650632382891,32,0.03636363636363636,0.3143799499228534,Moderate,1
safety and security concerns,0.4114066488047917,For users to be cautious that they are not interacting with human beings ,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,3f7c2e30-afdf-480b-b3c6-695231ed28fc,728108ca,20250523_160029,0.7683333333333334,4.073333333333334,0.1,mild,['cautious'],0.0,0.0,0.0,0.0,0.0,0.0,0.4114066488047917,73,0.08295454545454546,0.3565247807340379,Moderate,1
safety and security concerns,0.4113792043953195,"to ensure trust, accountability, and user control, preventing hidden biases or unethical decisions",52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,1c7e2011-0d5a-45ad-a2f2-c13ac059fb99,728108ca,20250523_160029,0.7945833333333333,4.178333333333333,0.0,none,[],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.4113792043953195,98,0.11136363636363636,0.3346047120611581,Moderate,1
safety and security concerns,0.4113393003042537,Yes because of the risks involved ,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,18af77fe-5f36-458c-a4a9-84484490b196,728108ca,20250523_160029,0.6666666666666667,3.666666666666667,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4113393003042537,34,0.038636363636363635,0.3017326898186712,Moderate,1
safety and security concerns,0.4111128008440665,because it involve risk for financial purchases,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,2ea3ba1a-ffa0-42a3-a172-99943509a444,728108ca,20250523_160029,0.79,4.16,0.0,none,[],0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.4111128008440665,47,0.053409090909090906,0.32778602942853574,Moderate,1
safety and security concerns,0.4097341447173981,I would prefer scenario 2 because it places emphasis on human oversight and also it's a more cautious approach that might sacrifice some speed and efficiency but it is much safer in the long run. ,ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,62711271-8853-40e2-a967-6848d67d63c1,728108ca,20250523_160029,0.975,4.9,0.1,mild,['cautious'],0.0,0.0,0.0,0.0,0.0,0.0,0.4097341447173981,196,0.22272727272727272,0.41116638515968656,High,1
safety and security concerns,0.4096743603125253,We can’t fully rely on ChatGPT on sensitive information and risk involved areas,9cc4f2fc-dee9-4196-b1c7-b437544668c8,Can you explain why you gave that trust score to your AI chatbot?,9c6e83af-6165-4249-9c3c-2fa00cdd81d2,728108ca,20250523_160029,0.7429166666666667,3.9716666666666662,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4096743603125253,79,0.08977272727272727,0.3214303501856162,Moderate,1
safety and security concerns,0.4093628875181087,I agree because I need to be aware especially on dating applications what is happening behind the scene. too risky,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,e18bf5de-929a-4c2d-9885-7700644a84fd,728108ca,20250523_160029,0.86125,4.445,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4093628875181087,114,0.12954545454545455,0.34894970046178897,Moderate,1
safety and security concerns,0.4086488354628391,This is really sensitive area to avoid human involving and the AI system incurred also need carefully be setup to the best and the transparency must be conducted with truly guidance.,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,85b35191-fc1b-46ec-97a8-d527f45635e7,728108ca,20250523_160029,0.7916666666666665,4.166666666666666,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4086488354628391,182,0.20681818181818182,0.34247468570028716,Moderate,1
safety and security concerns,0.4076325114866723,"Enabling AI agents to respond to messages on behalf of the user may provide convenience and speed, but it raises concerns about privacy and loss of control over conversations. Full user control and safeguards must be ensured to protect personal information.

",b665aaae-d02c-44f9-be26-70544d7beabe,Please explain whether you agree or disagree and why.,748ce664-fa73-4df5-99f3-12cafa2cdc98,728108ca,20250523_160029,0.7812500000000001,4.125,0.2,mild,['concern'],0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.4076325114866723,259,0.2943181818181818,0.4087348227764871,High,1
safety and security concerns,0.4074992107853327,For financial information/purchases it is very important and necessary for the user to be informed about information used to complete the task because of the discretion of the user whether they would like AI to use such information's due to security reason and of the ongoing financial frauds nowadays. ,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,0381a5ba-f201-4ed9-a720-10dae730a43f,728108ca,20250523_160029,0.8925,4.57,0.0,none,[],0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.4074992107853327,303,0.3443181818181818,0.37593150249595125,Moderate,1
